2000-01-03T17:30:40.402     -24.79    174.37   -337.65    380.82  -1.86691 -12.37363  -0.80705
2000-01-03T17:30:40.735     -24.67    174.54   -337.63    380.88  -1.86671 -12.37126  -0.80706
2000-01-03T17:30:41.069     -24.52    174.54   -337.53    380.78  -1.86651 -12.36888  -0.80708
2000-01-03T17:30:41.402     -24.61    174.45   -337.48    380.70  -1.86632 -12.36650  -0.80710
2000-01-03T17:30:41.735     -24.65    174.24   -337.46    380.59  -1.86612 -12.36413  -0.80712
2000-01-03T17:30:42.069     -24.70    174.05   -337.36    380.41  -1.86593 -12.36174  -0.80714
2000-01-03T17:30:42.402     -24.82    174.10   -337.25    380.34  -1.86573 -12.35937  -0.80716
2000-01-03T17:30:42.735     -24.70    174.04   -337.26    380.32  -1.86554 -12.35700  -0.80718
2000-01-03T17:30:43.069     -24.84    174.06   -337.19    380.28  -1.86534 -12.35461  -0.80720
2000-01-03T17:30:43.402     -25.07    174.04   -337.37    380.44  -1.86515 -12.35224  -0.80722
2000-01-03T17:30:43.735     -25.11    174.19   -337.36    380.50  -1.86495 -12.34986  -0.80723
2000-01-03T17:30:44.069     -24.99    174.32   -337.31    380.51  -1.86475 -12.34748  -0.80725
2000-01-03T17:30:44.402     -25.01    174.47   -337.42    380.68  -1.86456 -12.34511  -0.80727
2000-01-03T17:30:44.735     -24.96    174.66   -337.55    380.88  -1.86436 -12.34273  -0.80729
2000-01-03T17:30:45.069     -24.76    174.57   -337.89    381.13  -1.86417 -12.34035  -0.80731
2000-01-03T17:30:45.402     -24.59    174.41   -338.10    381.23  -1.86397 -12.33798  -0.80733
2000-01-03T17:30:45.735     -24.43    174.64   -338.07    381.30  -1.86378 -12.33560  -0.80735
2000-01-03T17:30:46.069     -24.44    174.58   -338.19    381.38  -1.86358 -12.33322  -0.80737
2000-01-03T17:30:46.402     -24.42    174.65   -338.32    381.52  -1.86339 -12.33084  -0.80738
2000-01-03T17:30:46.735     -24.34    174.87   -338.22    381.53  -1.86319 -12.32847  -0.80740
2000-01-03T17:30:47.069     -24.36    175.15   -337.99    381.45  -1.86299 -12.32609  -0.80742
2000-01-03T17:30:47.402     -24.24    175.00   -337.96    381.36  -1.86280 -12.32371  -0.80744
